鄉鎮市區,交易標的,土地移轉總面積平方公尺,交易年月日,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-隔間,有無管理組織,總價元,車位類別,電梯
9,0,103.19,1130327,10,29,0,0,1,,,,無,1,5200000,0,0
24,0,186.3,1130321,10,29,0,0,1,,,,無,1,21420000,0,0
9,3,33.01,1130313,33,5,1,7,7,881021.0,137.41,3.0,有,0,8680000,5,1
24,2,86.02,1130305,10,24,4,7,7,971023.0,278.48,3.0,有,1,26000000,0,2
9,0,55.0,1130410,10,29,0,0,1,,,,無,1,1900000,0,0
9,2,80.27,1130321,10,22,4,1,7,751230.0,154.99,6.0,有,1,11000000,0,2
9,0,4746.97,1130416,10,29,0,0,1,,,,無,1,32452660,0,0
24,2,146.43,1130116,10,23,4,7,5,1111107.0,311.67,3.0,有,1,39800000,0,2
24,2,65.0,1130326,10,12,4,2,2,691203.0,82.08,3.0,有,1,2399300,0,2
24,3,21.57,1130223,38,13,1,2,7,800620.0,226.93,5.0,有,0,12000000,6,1
9,2,13.74,1130323,14,27,3,2,7,820611.0,107.26,3.0,有,1,5500000,0,1
9,2,85.39,1130308,10,23,4,2,7,1021014.0,211.85,4.0,有,1,20600000,0,2
24,2,56.51,1130227,10,12,4,2,2,650920.0,80.18,4.0,有,1,9500000,0,2
9,3,25.11,1130302,31,6,1,7,5,1110324.0,153.21,3.0,有,0,15300000,5,1
9,3,17.92,1130321,45,7,1,2,7,840812.0,160.69,3.0,有,0,8380000,5,1
9,3,25.99,1130227,45,6,1,7,7,1061101.0,165.73,3.0,有,0,13500000,5,1
9,2,92.53,1130327,10,22,4,2,7,821120.0,158.11,5.0,有,1,8880000,0,2
24,2,72.0,1130414,10,12,4,2,2,681130.0,89.6,4.0,有,1,9800000,0,2
24,0,75.55,1130401,10,29,0,0,1,,,,無,1,6950000,0,0
24,3,17.49,1130326,31,7,1,7,7,1130108.0,126.49,2.0,有,0,9600000,5,1
24,3,10.47,1130321,36,8,1,2,7,860508.0,132.09,2.0,有,0,10600000,5,1
9,3,33.77,1130326,45,5,1,7,7,881021.0,141.8,3.0,有,0,8080000,5,1
24,3,21.67,1130316,32,26,3,2,7,811222.0,117.23,3.0,有,0,9200000,6,1
24,2,2.6,1130325,33,13,1,2,7,841106.0,34.38,1.0,有,0,2890000,0,1
9,2,61.0,1130229,10,12,4,2,2,,72.96,5.0,有,1,6500000,0,2
24,2,108.69,1130405,10,23,4,7,7,1040701.0,277.63,5.0,有,1,28000000,0,2
9,0,595.0,1130318,10,29,0,0,1,,,,無,1,7070000,0,0
24,3,24.52,1120731,44,7,1,7,7,1130229.0,166.3,3.0,有,0,17400000,5,1
24,3,18.07,1121030,33,7,1,7,7,1130229.0,132.2,2.0,有,0,13890000,5,1
24,3,23.41,1120824,41,7,1,7,7,1130229.0,160.85,3.0,有,0,16170000,5,1
24,3,23.41,1130122,45,7,1,7,7,1130229.0,160.79,3.0,有,0,16890000,5,1
24,3,17.88,1120511,32,7,1,7,7,1130229.0,130.74,2.0,有,0,13000000,5,1
24,3,24.52,1130102,20,7,1,7,7,1130229.0,166.3,3.0,有,0,17300000,5,1
24,3,17.88,1120629,14,7,1,7,7,1130229.0,132.07,2.0,有,0,12780000,5,1
24,2,60.0,1130417,10,12,4,2,2,610529.0,76.63,4.0,有,1,8200000,0,2
9,0,240.0,1130408,10,29,0,0,1,,,,無,1,50000000,0,0
24,3,11.2,1130323,20,6,1,2,7,960906.0,125.51,3.0,有,0,14200000,5,1
23,0,348.52,1120731,10,29,0,0,1,,,,無,1,33700000,0,0
34,0,6322.0,1101230,10,29,0,0,1,,,,無,1,8240000,0,0
34,0,7069.0,1101230,10,29,0,0,1,,,,無,1,9215000,0,0
23,3,27.18,1121022,40,7,1,7,7,1090331.0,170.86,3.0,有,0,13600000,5,1
23,0,17.35,1121113,10,29,0,0,1,,,,無,1,367500,0,0
23,2,103.42,1121112,10,12,4,1,2,690620.0,94.35,4.0,有,1,3000000,0,2
23,2,74.77,1121114,10,12,4,2,2,650601.0,93.08,3.0,有,1,4200000,0,2
23,0,384.11,1121025,10,29,0,0,1,,,,無,1,8100000,0,0
23,0,2073.25,1121108,10,29,0,0,1,,,,無,1,4000000,0,0
23,2,24.23,1121122,10,26,3,1,7,831230.0,124.62,2.0,有,0,4300000,0,1
23,0,150.15,1121205,10,29,0,0,1,,,,無,1,3860700,0,0
23,0,84.83,1121205,10,29,0,0,1,,,,無,1,2822600,0,0
23,0,1092.55,1121205,10,29,0,0,1,,,,無,1,52880000,0,0
26,0,3000.0,1120905,10,29,0,0,1,,,,無,1,4800000,0,0
23,0,1146.76,1121207,10,29,0,0,1,,,,無,1,55500000,0,0
23,3,26.8,1121202,32,6,1,7,7,1100209.0,160.97,3.0,有,0,9800000,5,1
23,0,233.15,1121112,10,29,0,0,1,,,,無,1,14110000,0,0
34,0,3540.78,1121126,10,29,0,0,1,,,,無,1,21420000,0,0
26,2,126.34,1121105,10,22,4,2,7,1111229.0,178.41,4.0,有,1,12000000,0,2
23,0,23.5,1121201,10,29,0,0,1,,,,無,1,1414700,0,0
23,2,105.69,1121207,10,23,4,2,7,980320.0,229.21,5.0,有,1,15300000,0,2
26,0,235.54,1121114,10,29,0,0,1,,,,無,1,3000000,0,0
23,2,28.97,1101121,31,24,3,7,7,1120811.0,99.64,2.0,有,0,6000000,0,1
34,0,222.69,1121221,10,29,0,0,1,,,,無,1,1689300,0,0
23,2,49.76,1110219,31,24,3,7,7,1120811.0,160.34,3.0,有,0,9350000,0,1
23,3,28.97,1101121,14,24,3,7,7,1120811.0,112.69,2.0,有,0,5880000,1,1
23,2,49.76,1110228,14,24,3,7,7,1120811.0,160.34,3.0,有,0,9350000,0,1
23,2,28.97,1121201,46,24,3,7,7,1120811.0,99.64,2.0,有,0,6880000,0,1
23,2,49.76,1110125,46,24,3,7,7,1120811.0,160.34,3.0,有,0,9380000,0,1
23,2,28.97,1110210,32,24,3,7,7,1120811.0,104.63,2.0,有,0,6200000,0,1
23,3,49.76,1110305,32,24,3,7,7,1120811.0,173.36,3.0,有,0,9380000,1,1
23,2,98.24,1120715,10,22,4,7,7,1120811.0,182.79,4.0,有,1,15000000,0,2
23,2,73.24,1110220,10,23,4,7,7,1120811.0,213.28,3.0,有,1,10580000,0,2
23,2,72.46,1110217,10,23,4,7,7,1120811.0,213.78,3.0,有,1,9880000,0,2
23,0,244.3,1121206,10,29,0,0,1,,,,無,1,4500000,0,0
23,0,245.47,1121208,10,29,0,0,1,,,,無,1,2376000,0,0
23,0,71.4,1121214,10,29,0,0,1,,,,無,1,1080000,0,0
34,2,78.85,1121124,10,23,4,1,7,860521.0,224.89,5.0,有,1,5200000,0,2
23,2,78.08,1121125,10,12,4,1,2,690620.0,107.95,4.0,有,1,5880000,0,2
34,0,100.72,1121219,10,29,0,0,1,,,,無,1,900000,0,0
23,2,158.38,1121117,10,22,4,2,7,1101013.0,254.66,4.0,有,1,18000000,0,2
23,0,739.0,1121207,10,29,0,0,1,,,,無,1,20900000,0,0
23,0,91.2,1121208,10,29,0,0,1,,,,無,1,2632925,0,0
34,0,2451.0,1121201,10,29,0,0,1,,,,無,1,1531875,0,0
23,2,120.77,1121220,10,23,4,2,7,1120706.0,257.14,5.0,有,1,17400000,0,2
23,0,227.86,1121121,10,29,0,0,1,,,,無,1,2850000,0,0
34,2,86.0,1121118,10,22,4,2,7,1000527.0,144.3,4.0,有,1,8600000,0,2
26,0,878.06,1121215,10,29,0,0,1,,,,無,1,3980000,0,0
26,0,876.83,1121215,10,29,0,0,1,,,,無,1,3980000,0,0
26,0,879.41,1121215,10,29,0,0,1,,,,無,1,3990000,0,0
23,2,83.42,1121217,12,24,2,4,7,740430.0,401.77,0.0,有,1,6000000,0,2
23,0,1431.0,1121216,10,29,0,0,1,,,,無,1,3500000,0,0
23,2,121.57,1121128,10,24,4,2,7,1020730.0,326.53,4.0,有,1,19200000,0,2
23,2,54.56,1121227,10,23,2,2,2,691016.0,89.04,3.0,有,1,2000000,0,2
23,2,1743.43,1121226,10,1,4,5,5,690702.0,843.44,,無,1,55000000,0,2
23,0,14.4,1121227,10,29,0,0,1,,,,無,1,300000,0,0
34,0,271.0,1121017,10,29,0,0,1,,,,無,1,232200,0,0
23,3,21.15,1121208,38,6,1,2,7,830119.0,183.89,4.0,有,0,6000000,5,1
23,2,109.75,1120819,10,23,4,7,7,1110118.0,251.39,5.0,有,1,20000000,0,2
23,0,7.63,1120505,10,29,0,0,1,,,,無,1,230000,0,0
34,0,176.2,1121130,10,29,0,0,1,,,,無,1,4000000,0,0
23,2,98.5,1121224,10,23,4,2,7,820120.0,172.36,4.0,有,1,8500000,0,2
23,0,1444.0,1121216,10,29,0,0,1,,,,無,1,3500000,0,0
23,2,9.99,1121206,46,24,3,2,7,800530.0,41.47,1.0,有,1,1250000,0,1
23,2,116.68,1121225,10,1,4,2,4,620803.0,62.12,2.0,有,1,7000000,0,2
34,0,970.0,1121212,10,29,0,0,1,,,,無,1,1500000,0,0
23,0,92.88,1121104,10,29,0,0,1,,,,無,1,7460000,0,0
23,0,15.7,1121202,10,29,0,0,1,,,,無,1,1567252,0,0
23,0,16.72,1121227,10,29,0,0,1,,,,無,1,130000,0,0
23,0,109.15,1121019,10,29,0,0,1,,,,無,1,7800000,0,0
23,0,43.89,1121019,10,29,0,0,1,,,,無,1,1300000,0,0
23,0,155.94,1121019,10,29,0,0,1,,,,無,1,800000,0,0
26,0,707.5,1121129,10,29,0,0,1,,,,無,1,717000,0,0
26,0,1648.0,1121213,10,29,0,0,1,,,,無,1,4985000,0,0
26,0,1758.5,1121031,10,29,0,0,1,,,,無,1,1783000,0,0
34,0,5668.0,1101230,10,29,0,0,1,,,,無,1,7390000,0,0
34,0,6257.0,1101230,10,29,0,0,1,,,,無,1,8155000,0,0
23,0,65.23,1121227,10,29,0,0,1,,,,無,1,436800,0,0
26,0,3202.0,1121229,10,29,0,0,1,,,,無,1,6400000,0,0
34,0,166.52,1121227,10,29,0,0,1,,,,無,1,4000000,0,0
26,0,279.5,1121221,10,29,0,0,1,,,,無,1,207000,0,0
23,3,14.48,1121222,46,4,1,2,7,861024.0,185.64,2.0,有,0,3000000,3,1
34,2,127.87,1121021,10,12,4,2,7,780204.0,126.65,5.0,有,1,6880000,0,2
23,2,90.32,1121201,10,22,4,7,7,1120811.0,167.2,4.0,有,1,14600000,0,2
23,2,98.49,1121227,10,22,4,1,7,660531.0,162.9,4.0,有,1,2800000,0,2
34,0,1275.0,1121215,10,29,0,0,1,,,,無,1,1700000,0,0
23,2,40.43,1121231,10,24,2,2,7,710601.0,101.17,3.0,有,1,1680000,0,2
23,0,3733.0,1121206,10,29,0,0,1,,,,無,1,16938487,0,0
23,2,64.87,1121221,10,12,4,1,2,,99.71,6.0,有,1,3860000,0,2
34,0,2026.0,1121014,10,29,0,0,1,,,,無,1,5500000,0,0
23,0,190.5,1130104,10,29,0,0,1,,,2.0,有,1,2476543,0,0
23,2,132.87,1121228,10,12,4,2,2,750516.0,121.91,4.0,有,1,10880000,0,2
23,2,9.89,1121218,44,7,1,2,7,840224.0,87.97,3.0,有,0,4300000,0,1
26,2,138.19,1121203,10,22,4,2,7,1111229.0,181.53,5.0,有,1,12800000,0,2
23,3,16.29,1121226,13,27,3,2,7,830401.0,121.57,3.0,有,0,4300000,4,1
34,0,829.43,1121115,10,29,0,0,1,,,,無,1,28500000,0,0
23,2,90.72,1121123,10,22,4,2,7,1100714.0,187.98,4.0,有,1,13500000,0,2
26,0,626.04,1121217,10,29,0,0,1,,,,無,1,11380000,0,0
34,2,86.0,1121127,10,12,4,1,2,690909.0,104.88,4.0,有,1,4180000,0,2
23,0,35.66,1130104,10,29,0,0,1,,,,無,1,100000,0,0
23,2,138.73,1130109,10,23,4,7,7,1121204.0,304.61,4.0,有,1,21800000,0,2
23,2,96.44,1130109,10,23,4,7,7,1121204.0,208.33,5.0,有,1,16500000,0,2
34,3,36.0,1121210,14,24,3,2,7,840824.0,144.57,4.0,有,1,3800000,1,1
34,0,196.13,1121211,10,29,0,0,1,,,,無,1,2350000,0,0
23,0,132.23,1121124,10,29,0,0,1,,,,無,1,2600000,0,0
23,2,133.73,1130109,10,23,4,7,7,1121204.0,296.01,5.0,有,1,21000000,0,2
23,0,77.37,1130109,10,29,0,0,1,,,,無,1,2000000,0,0
23,0,30.01,1121215,10,29,0,0,1,,,,無,1,3000000,0,0
23,0,14.06,1120802,10,29,0,0,1,,,,無,1,300000,0,0
23,0,70.28,1121204,10,29,0,0,1,,,,無,1,1050000,0,0
23,0,187.39,1121204,10,29,0,0,1,,,,無,1,550288,0,0
34,0,2837.0,1121214,10,29,0,0,1,,,,無,1,4150000,0,0
34,2,181.93,1121118,10,22,4,2,7,830503.0,148.77,3.0,有,1,4800000,0,2
23,0,3987.0,1121207,10,29,0,0,1,,,,無,1,30000000,0,0
23,0,191.29,1130107,10,29,0,0,1,,,,無,1,10126000,0,0
23,0,332.56,1121202,10,29,0,0,1,,,,無,1,6100000,0,0
34,2,91.86,1121201,10,22,4,2,7,870904.0,155.31,4.0,有,1,4000000,0,2
34,0,3538.0,1121216,10,29,0,0,1,,,,無,1,5000000,0,0
23,2,133.78,1121231,10,22,4,7,7,1120531.0,207.28,4.0,有,1,15700000,0,2
26,2,155.49,1120928,10,22,4,7,7,1111128.0,177.83,4.0,有,1,12700000,0,2
23,2,115.37,1130105,10,22,4,7,7,1120531.0,174.03,4.0,有,1,13520000,0,2
23,2,129.83,1130109,10,22,4,7,7,1120531.0,194.16,4.0,有,1,15280000,0,2
26,0,162.25,1121029,10,29,0,0,1,,,,無,1,780000,0,0
34,2,145.73,1121213,10,22,4,2,7,830706.0,271.23,5.0,有,0,6500000,0,2
23,2,4.9,1121221,31,24,3,2,7,850408.0,71.85,2.0,有,1,3350000,0,1
26,2,162.93,1121217,10,22,4,2,7,1021111.0,199.31,5.0,有,1,9500000,0,2
23,2,723.7,1121202,10,12,4,4,2,650224.0,180.18,,無,1,33148800,0,2
23,2,38.46,1130115,10,24,2,2,7,710601.0,97.89,3.0,有,1,3000000,0,2
23,2,60.33,1121221,10,12,4,2,7,5802.0,81.18,2.0,有,1,3750000,0,2
23,2,68.65,1130105,10,23,4,7,7,1111223.0,172.56,4.0,有,1,10800000,0,2
26,0,981.0,1130104,10,29,0,0,1,,,,無,1,784800,0,0
34,0,1489.0,1121216,10,29,0,0,1,,,,無,1,9230000,0,0
23,2,99.58,1121225,10,23,4,2,7,840925.0,212.95,5.0,有,1,12500000,0,2
23,2,83.68,1130105,10,22,4,1,7,840608.0,163.8,4.0,有,1,5500000,0,2
26,2,130.0,1121224,10,22,4,2,7,1021203.0,140.56,3.0,有,1,8650000,0,2
34,0,1446.0,1130107,10,29,0,0,1,,,,無,1,2650000,0,0
26,0,5130.0,1130116,10,29,0,0,1,,,,無,1,4100000,0,0
26,0,102.5,1130117,10,29,0,0,1,,,,無,1,550000,0,0
34,0,153.0,1121017,10,29,0,0,1,,,,無,1,232200,0,0
23,0,1771.0,1121018,10,29,0,0,1,,,,無,1,2680000,0,0
23,2,26.5,1121226,31,5,1,7,7,890317.0,139.68,3.0,有,0,5680000,0,1
34,0,1343.0,1130102,10,29,0,0,1,,,,無,1,1300000,0,0
23,2,115.09,1121211,10,22,4,2,7,1121020.0,203.83,3.0,有,1,14600000,0,2
23,0,191.07,1130124,10,29,0,0,1,,,,無,1,14615500,0,0
26,0,4492.0,1130112,10,29,0,0,1,,,,無,1,8500000,0,0
26,0,1614.84,1121117,10,29,0,0,1,,,,無,1,9769800,0,0
23,0,3197.0,1121011,10,29,0,0,1,,,,無,1,7500000,0,0
26,0,2643.0,1130127,10,29,0,0,1,,,,無,1,10800000,0,0
26,2,93.03,1121021,10,22,4,7,7,1120921.0,201.2,7.0,有,1,14200000,0,2
34,0,86.28,1130124,10,29,0,0,1,,,,無,1,261000,0,0
23,2,150.02,1130119,10,23,4,7,7,1110908.0,278.58,4.0,有,1,18000000,0,2
23,2,175.27,1121127,10,22,4,2,7,950404.0,272.84,6.0,有,1,19390000,0,2
23,2,170.33,1130119,10,24,4,7,7,1110908.0,310.16,5.0,有,1,19000000,0,2
34,2,63.35,1130118,10,22,4,2,7,830503.0,116.4,4.0,有,1,3250000,0,2
34,0,2561.0,1130119,10,29,0,0,1,,,,無,1,2876000,0,0
23,0,829.54,1121124,10,29,0,0,1,,,,無,1,46420000,0,0
23,0,100.99,1130130,10,29,0,0,1,,,,無,1,4464000,0,0
34,0,210.64,1130119,10,29,0,0,1,,,,無,1,500000,0,0
23,2,24.1,1121222,10,6,1,7,7,1100209.0,102.81,,無,0,7800000,0,1
23,2,134.99,1121230,10,23,4,7,7,1121004.0,194.46,5.0,有,1,15000000,0,2
23,2,127.86,1120130,10,23,4,7,7,1121004.0,200.79,5.0,有,1,14800000,0,2
23,2,109.74,1130129,10,23,4,7,7,1121226.0,215.44,6.0,有,1,15760000,0,2
23,0,240.17,1121219,10,29,0,0,1,,,,無,1,11200000,0,0
23,2,122.49,1121009,10,23,4,7,7,1121004.0,185.65,5.0,有,1,13700000,0,2
23,2,116.95,1121129,10,23,4,7,7,1121004.0,185.34,5.0,有,1,13600000,0,2
23,2,133.5,1121019,10,23,4,7,7,1121004.0,191.3,5.0,有,1,15080000,0,2
34,2,142.13,1121216,10,22,4,2,7,1091201.0,175.58,5.0,有,1,9900000,0,2
23,0,1476.54,1130121,10,29,0,0,1,,,,無,1,127296000,0,0
34,0,1410.0,1130115,10,29,0,0,1,,,,無,1,1480000,0,0
23,2,110.1,1120418,10,23,4,2,7,1121122.0,205.67,5.0,有,1,18000000,0,2
23,2,25.16,1130131,31,24,3,7,7,1111101.0,73.72,2.0,有,0,5160000,0,1
23,2,50.88,1130106,10,23,2,2,7,720506.0,106.96,3.0,有,1,2200000,0,2
23,0,104.6,1130110,10,29,0,0,1,,,,無,1,261507,0,0
23,0,34.87,1130110,10,29,0,0,1,,,,無,1,87169,0,0
34,0,203.51,1130110,10,29,0,0,1,,,,無,1,2990000,0,0
23,0,96.0,1130118,10,29,0,0,1,,,,無,1,580000,0,0
23,0,22.1,1130118,10,29,0,0,1,,,,無,1,90000,0,0
23,2,61.58,1130102,10,12,4,2,7,630730.0,85.4,2.0,有,1,3600000,0,2
34,2,141.05,1110423,10,22,4,7,7,1121206.0,168.82,5.0,有,1,8650000,0,2
34,2,187.86,1110504,10,22,4,7,7,1121206.0,200.72,4.0,有,1,10580000,0,2
34,2,140.58,1110629,10,22,4,7,7,1121206.0,184.08,4.0,有,1,9250000,0,2
34,2,142.77,1110902,10,22,4,7,7,1121206.0,164.29,3.0,有,1,8650000,0,2
34,2,135.1,1111021,10,22,4,7,7,1121206.0,164.29,3.0,有,1,8620000,0,2
34,2,133.59,1110512,10,22,4,7,7,1121206.0,164.62,3.0,有,1,8300000,0,2
34,2,174.01,1111219,10,22,4,7,7,1121206.0,259.27,4.0,有,1,13800000,0,2
34,2,145.92,1121109,10,22,4,7,7,1121206.0,195.69,3.0,有,1,12000000,0,2
34,2,158.5,1110413,10,22,4,7,7,1121206.0,200.75,4.0,有,1,9300000,0,2
34,2,158.5,1110415,10,22,4,7,7,1121206.0,199.92,4.0,有,1,9350000,0,2
34,2,166.68,1110413,10,22,4,7,7,1121206.0,171.88,3.0,有,1,8880000,0,2
34,2,153.51,1110509,10,22,4,7,7,1121206.0,161.93,3.0,有,1,8900000,0,2
34,2,139.37,1110629,10,22,4,7,7,1121206.0,183.39,4.0,有,1,9150000,0,2
34,2,140.85,1110420,10,22,4,7,7,1121206.0,177.02,3.0,有,1,8450000,0,2
34,2,132.36,1110413,10,22,4,7,7,1121206.0,177.02,3.0,有,1,8380000,0,2
34,2,175.82,1111026,10,22,4,7,7,1121206.0,182.95,5.0,有,1,11580000,0,2
26,0,4828.0,1130108,10,29,0,0,1,,,,無,1,4000000,0,0
26,2,87.11,1130116,10,22,4,2,7,1090427.0,134.5,4.0,有,1,9100000,0,2
23,2,50.88,1130114,10,23,2,2,7,720506.0,106.96,3.0,有,1,3150000,0,2
34,2,89.92,1130123,10,12,4,1,2,720204.0,118.34,3.0,有,1,3800000,0,2
23,2,483.88,1121229,10,12,4,5,7,680712.0,921.5,0.0,有,1,20000000,0,2
23,2,110.01,1121121,10,22,4,7,7,1100714.0,167.55,4.0,有,1,10800000,0,2
23,2,2945.87,1121108,10,1,4,7,5,800910.0,1683.32,,無,1,10900000,0,2
23,2,143.1,1120923,10,23,4,7,7,1121004.0,194.97,5.0,有,1,15800000,0,2
23,2,125.24,1120828,10,23,4,7,7,1121004.0,200.79,5.0,有,1,15000000,0,2
23,2,116.1,1120108,10,23,4,7,7,1121004.0,185.34,5.0,有,1,13500000,0,2
23,2,116.44,1120402,10,23,4,7,7,1121004.0,185.65,5.0,有,1,13600000,0,2
23,2,135.37,1120828,10,23,4,7,7,1121004.0,204.09,5.0,有,1,15300000,0,2
23,2,122.62,1120627,10,23,4,7,7,1121004.0,201.14,5.0,有,1,15000000,0,2
23,3,15.14,1130104,14,4,1,2,7,830630.0,109.43,3.0,有,0,5000000,5,1
34,2,78.65,1130104,10,12,4,2,2,720802.0,158.52,3.0,有,1,2427498,0,2
23,2,93.42,1130202,10,22,4,7,7,1120811.0,182.09,4.0,有,1,14700000,0,2
34,2,158.29,1111116,10,22,4,7,7,1121206.0,198.71,4.0,有,1,10220000,0,2
34,2,134.72,1110423,10,22,4,7,7,1121206.0,187.36,4.0,有,1,8900000,0,2
23,2,99.0,1130122,10,23,4,2,7,970328.0,209.98,5.0,有,0,13800000,0,2
23,2,28.16,1121006,31,24,3,7,7,1111025.0,83.48,2.0,有,0,5800000,0,1
23,2,110.89,1130116,10,23,4,2,7,1121122.0,205.67,5.0,有,1,18500000,0,2
23,3,91.61,1130106,10,23,4,2,7,830331.0,223.42,5.0,有,0,7920000,6,2
23,2,54.35,1130126,10,23,4,2,7,820813.0,112.53,4.0,有,1,6100000,0,2
23,0,284.59,1120916,10,29,0,0,1,,,,無,1,2350000,0,0
23,0,38.09,1130202,10,29,0,0,1,,,,無,1,1382400,0,0
23,2,65.83,1130215,10,23,4,2,7,1050808.0,164.18,3.0,有,1,9400000,0,2
23,2,76.98,1121206,10,1,4,2,5,630510.0,38.75,3.0,有,1,2500000,0,2
23,2,117.89,1120628,10,23,4,7,7,1121004.0,201.5,5.0,有,1,15200000,0,2
23,2,123.55,1120101,10,23,4,7,7,1121004.0,201.86,5.0,有,1,15000000,0,2
23,2,117.78,1120618,10,23,4,7,7,1121004.0,185.65,5.0,有,1,13600000,0,2
23,2,115.81,1130120,10,23,4,7,7,1121004.0,185.65,5.0,有,1,13700000,0,2
23,2,114.33,1121129,10,23,4,7,7,1121004.0,185.34,5.0,有,1,13550000,0,2
23,0,120.5,1121225,10,29,0,0,1,,,,無,1,2440000,0,0
23,2,137.88,1121221,10,23,4,7,7,1121122.0,248.83,5.0,有,1,21880000,0,2
26,2,57.91,1121216,10,12,4,2,2,,95.1,0.0,有,1,2500000,0,2
34,0,179.35,1130131,10,29,0,0,1,,,,無,1,286960,0,0
34,0,471.92,1130131,10,29,0,0,1,,,,無,1,707880,0,0
34,0,344.56,1130131,10,29,0,0,1,,,,無,1,516837,0,0
34,0,344.56,1130131,10,29,0,0,1,,,,無,1,516837,0,0
34,0,344.56,1130131,10,29,0,0,1,,,,無,1,516837,0,0
34,0,344.56,1130131,10,29,0,0,1,,,,無,1,516837,0,0
34,0,27.85,1130131,10,29,0,0,1,,,,無,1,41775,0,0
34,0,23.3,1121031,10,29,0,0,1,,,,無,1,34949,0,0
34,0,23.3,1130131,10,29,0,0,1,,,,無,1,34949,0,0
34,0,0.02,1130131,10,29,0,0,1,,,,無,1,28,0,0
34,0,60.01,1130131,10,29,0,0,1,,,,無,1,138015,0,0
34,0,23.71,1130131,10,29,0,0,1,,,,無,1,54533,0,0
34,0,16.36,1130131,10,29,0,0,1,,,,無,1,24538,0,0
34,0,16.36,1130131,10,29,0,0,1,,,,無,1,24538,0,0
34,0,4.09,1130131,10,29,0,0,1,,,,無,1,6134,0,0
34,0,4.09,1130131,10,29,0,0,1,,,,無,1,6134,0,0
34,0,14.4,1121031,10,29,0,0,1,,,,無,1,21605,0,0
34,0,14.4,1130131,10,29,0,0,1,,,,無,1,21605,0,0
34,0,36.49,1130131,10,29,0,0,1,,,,無,1,83927,0,0
34,0,291.32,1130131,10,29,0,0,1,,,,無,1,436980,0,0
34,0,60.01,1130131,10,29,0,0,1,,,,無,1,138015,0,0
34,0,92.56,1130131,10,29,0,0,1,,,,無,1,203639,0,0
34,0,60.01,1130131,10,29,0,0,1,,,,無,1,138015,0,0
34,0,92.56,1130131,10,29,0,0,1,,,,無,1,203639,0,0
34,0,23.14,1130131,10,29,0,0,1,,,,無,1,50910,0,0
34,0,23.14,1130131,10,29,0,0,1,,,,無,1,50910,0,0
34,0,46.28,1130131,10,29,0,0,1,,,,無,1,101820,0,0
34,0,129.07,1130131,10,29,0,0,1,,,,無,1,193605,0,0
34,0,214.8,1130131,10,29,0,0,1,,,,無,1,322193,0,0
34,0,214.8,1130131,10,29,0,0,1,,,,無,1,322193,0,0
34,0,16.36,1130131,10,29,0,0,1,,,,無,1,24538,0,0
34,0,1778.0,1130126,10,29,0,0,1,,,,無,1,6900000,0,0
23,0,922.05,1130220,10,29,0,0,1,,,,無,1,21300000,0,0
34,0,2146.0,1130218,10,29,0,0,1,,,,無,1,2880000,0,0
23,0,5305.73,1130220,10,29,0,0,1,,,,無,1,10000000,0,0
26,0,1198.0,1121120,10,29,0,0,1,,,,無,1,1300000,0,0
23,2,95.7,1121231,10,12,4,1,2,700123.0,117.68,4.0,有,1,7050000,0,2
23,3,33.92,1130115,32,24,2,7,7,1111101.0,117.74,3.0,有,1,7580000,1,2
34,0,2540.0,1130113,10,29,0,0,1,,,,無,1,6800000,0,0
23,2,116.27,1120922,10,23,4,7,7,1121004.0,185.34,5.0,有,1,13500000,0,2
23,2,120.72,1120627,10,23,4,7,7,1121004.0,201.5,5.0,有,1,15500000,0,2
23,2,115.93,1130121,10,23,4,7,7,1121004.0,185.65,5.0,有,1,13500000,0,2
34,2,131.06,1130206,10,12,4,2,2,761027.0,133.44,5.0,有,1,2820000,0,2
23,2,75.58,1130207,10,12,4,2,6,5507.0,75.0,4.0,有,1,5800000,0,2
23,0,81.06,1130224,10,29,0,0,1,,,,無,1,2820000,0,0
23,0,151.53,1130126,10,29,0,0,1,,,,無,1,8600000,0,0
26,0,62.15,1120217,10,29,0,0,1,,,,無,1,376000,0,0
26,0,2885.0,1130204,10,29,0,0,1,,,,無,1,11800000,0,0
23,2,77.6,1130204,10,23,4,2,7,831220.0,179.89,4.0,有,1,8500000,0,2
23,3,21.55,1130119,46,26,3,2,7,810707.0,129.87,3.0,有,0,4000000,6,1
23,2,188.04,1130219,10,12,4,7,5,1071206.0,225.86,4.0,有,1,20500000,0,2
23,2,45.24,1130227,10,22,4,2,7,5811.0,100.86,3.0,有,1,2500000,0,2
23,0,224.07,1121220,10,29,0,0,1,,,,無,1,11014250,0,0
23,2,36.23,1121216,10,23,2,2,7,681124.0,94.88,3.0,有,1,3200000,0,2
34,2,78.85,1130130,10,23,4,1,7,860521.0,224.89,5.0,有,1,5700000,0,2
23,0,316.67,1130206,10,29,0,0,1,,,,無,1,20880000,0,0
34,2,14.14,1130206,46,4,1,2,7,850823.0,113.51,3.0,有,0,3750000,0,1
23,3,23.46,1121219,20,2,3,2,7,870903.0,148.95,3.0,有,0,6580000,6,1
34,0,147.02,1130118,10,29,0,0,1,,,,無,1,2440000,0,0
