鄉鎮市區,交易標的,土地移轉總面積平方公尺,總樓層數,建物型態,建築完成年月,建物移轉總面積平方公尺,總價元,電梯
13,3,15.85,20,1,1130116.0,175.96,10580000,1
13,3,15.85,20,1,1130116.0,175.85,12380000,1
13,3,14.09,20,1,1130116.0,155.75,8070000,1
13,2,109.15,12,4,681120.0,101.14,9100000,0
13,2,82.34,12,4,700124.0,75.6,5300000,0
13,2,124.32,23,4,1100628.0,170.5,9400000,0
13,3,14.09,20,1,1130116.0,155.75,8150000,1
24,2,138.0,12,4,640114.0,126.67,21880000,0
24,3,61.84,3,1,1120822.0,327.93,39290000,1
24,2,34.89,23,2,740304.0,107.37,3400000,0
9,2,35.7,24,2,720718.0,75.45,4000000,0
9,2,24.83,24,2,720602.0,93.99,4100000,0
9,2,69.15,23,4,1000322.0,166.45,13880000,0
24,2,160.0,23,4,1010712.0,432.34,39000000,0
24,3,19.43,6,1,871218.0,130.88,10450000,1
24,2,20.0,26,3,790201.0,109.43,8150000,1
24,2,76.5,23,4,1120817.0,216.45,23000000,0
9,2,48.48,24,2,720602.0,190.24,7400000,0
9,3,22.97,7,1,1070619.0,121.14,8200000,1
24,3,13.79,6,1,871218.0,92.79,7000000,1
24,3,6.4,6,1,970229.0,94.87,6000000,1
24,2,88.0,12,4,750103.0,124.86,12350000,0
24,2,204.56,23,4,881028.0,377.01,38800000,0
9,2,87.77,23,4,1021217.0,186.75,18800000,0
24,3,31.42,25,3,800112.0,142.44,9600000,1
24,3,11.94,6,1,871218.0,80.19,5600000,1
24,2,90.0,12,4,980428.0,100.37,16000000,0
9,3,31.98,26,3,1031016.0,162.94,13000000,1
24,3,17.94,26,3,820308.0,100.76,5830000,1
24,2,17.8,5,1,830201.0,118.96,7500000,1
9,2,62.0,12,4,731116.0,88.07,6450000,0
24,2,3.94,26,3,790102.0,26.29,1300000,1
24,2,81.86,12,4,570130.0,78.07,4800000,0
9,2,39.1,24,2,700911.0,101.99,4200000,0
24,2,59.0,12,4,610315.0,79.28,7150000,0
9,3,19.45,6,1,1050314.0,210.51,15000000,1
9,2,33.76,24,2,720803.0,93.38,3700000,0
9,2,28.11,24,2,750507.0,89.25,5800000,0
9,2,52.0,12,4,690911.0,67.06,6300000,0
24,2,206.09,24,4,1110412.0,448.57,66000000,0
24,3,2.99,6,1,970229.0,59.58,3700000,1
9,2,112.01,22,4,720517.0,201.93,6000000,0
9,2,9.49,26,3,820813.0,62.52,4100000,1
24,2,74.0,12,4,651204.0,81.92,11560000,0
9,2,6.78,27,3,820611.0,53.04,3080000,1
24,2,4.0,26,3,790201.0,23.57,1900000,1
24,2,118.0,12,4,750217.0,149.15,11500000,0
9,2,94.28,22,4,620314.0,226.8,19500000,0
24,2,11.52,14,1,800620.0,123.8,9200000,1
24,2,77.0,12,4,760120.0,111.79,17300000,0
9,3,27.05,7,1,1060905.0,149.85,10300000,1
24,2,7.32,18,1,840106.0,142.24,7500000,1
24,3,39.99,7,1,1000520.0,432.82,45000000,1
9,2,5.95,23,2,801231.0,26.14,970000,0
24,2,30.53,3,1,790720.0,336.53,15000000,1
9,3,35.83,5,1,881021.0,148.53,6880000,1
24,2,32.83,24,2,760327.0,112.65,6000000,0
24,2,12.05,4,1,890621.0,102.11,7560000,1
9,2,73.0,22,4,1120601.0,165.05,15300000,0
9,2,89.0,22,4,1120601.0,166.21,15680000,0
9,2,84.0,22,4,1120601.0,168.3,15500000,0
24,2,15.65,9,1,790803.0,148.61,6320000,1
24,2,18.61,24,2,701222.0,83.38,4350000,0
9,2,247.94,1,4,1010730.0,31.35,13480000,0
24,2,18.6,24,2,701224.0,75.75,2980000,0
9,3,23.99,7,1,1050527.0,141.38,10000000,1
9,2,102.0,12,4,700609.0,112.01,7800000,0
24,2,3.94,26,3,790102.0,26.29,1460000,1
9,2,84.6,22,4,1120601.0,171.06,14600000,0
9,3,26.49,26,3,1051201.0,155.36,12950000,1
24,3,24.95,15,1,800111.0,412.26,19300000,1
24,3,39.13,5,1,951122.0,169.21,15300000,1
9,2,68.31,12,4,670608.0,98.0,6800000,0
9,3,34.78,4,1,851108.0,184.63,7600000,1
24,3,23.23,26,3,840510.0,118.62,5800000,1
24,3,23.68,7,1,1130108.0,158.73,7900000,1
24,3,23.68,7,1,1130108.0,158.73,8400000,1
24,3,23.68,7,1,1130108.0,158.73,9610000,1
24,3,23.68,7,1,1130108.0,158.73,9800000,1
24,3,23.68,7,1,1130108.0,158.73,9580000,1
24,2,42.5,23,2,720729.0,99.28,7650000,0
24,3,23.68,7,1,1130108.0,158.73,8700000,1
24,3,23.68,7,1,1130108.0,158.73,8520000,1
24,3,23.81,7,1,1130108.0,159.43,9000000,1
24,3,23.81,7,1,1130108.0,159.43,8100000,1
24,3,23.81,7,1,1130108.0,159.43,8680000,1
24,3,23.81,7,1,1130108.0,159.43,9580000,1
24,3,23.81,7,1,1130108.0,159.43,9750000,1
24,3,23.81,7,1,1130108.0,159.43,9600000,1
24,3,23.81,7,1,1130108.0,159.43,9560000,1
24,3,23.2,7,1,1130108.0,156.11,8100000,1
24,3,19.12,27,3,830801.0,132.64,7200000,1
24,3,23.2,7,1,1130108.0,156.11,8060000,1
24,3,23.2,7,1,1130108.0,156.11,8200000,1
24,3,23.2,7,1,1130108.0,156.11,8250000,1
24,2,140.71,23,4,930519.0,281.46,28000000,0
24,3,23.2,7,1,1130108.0,156.11,8150000,1
24,3,23.2,7,1,1130108.0,156.11,8150000,1
24,3,23.18,7,1,1130108.0,156.04,7630000,1
9,2,152.54,24,4,1070919.0,326.62,28000000,0
24,3,23.18,7,1,1130108.0,156.04,8000000,1
24,3,23.18,7,1,1130108.0,156.04,8360000,1
24,3,23.18,7,1,1130108.0,156.04,8460000,1
24,2,17.74,7,1,1130108.0,92.22,5500000,1
24,3,17.76,7,1,1130108.0,127.88,6560000,1
24,3,17.76,7,1,1130108.0,127.88,6500000,1
24,3,17.76,7,1,1130108.0,127.88,7440000,1
24,3,17.76,7,1,1130108.0,127.88,7500000,1
24,3,17.76,7,1,1130108.0,127.88,7490000,1
24,3,17.76,7,1,1130108.0,127.88,6800000,1
24,3,17.76,7,1,1130108.0,127.88,6870000,1
24,3,17.76,7,1,1130108.0,127.88,6600000,1
24,3,17.49,7,1,1130108.0,126.49,6250000,1
24,3,17.49,7,1,1130108.0,126.49,5960000,1
24,3,22.68,4,1,800829.0,144.78,8180000,1
24,2,17.47,7,1,1130108.0,90.83,5450000,1
24,3,17.49,7,1,1130108.0,126.49,6990000,1
24,3,17.49,7,1,1130108.0,126.49,7010000,1
24,3,17.49,7,1,1130108.0,126.49,6860000,1
24,3,17.49,7,1,1130108.0,126.49,6710000,1
24,3,17.51,7,1,1130108.0,126.55,5990000,1
24,3,17.51,7,1,1130108.0,125.5,6160000,1
24,3,17.51,7,1,1130108.0,126.55,6340000,1
24,3,17.51,7,1,1130108.0,126.55,6330000,1
24,2,17.49,7,1,1130108.0,90.89,5760000,1
24,2,17.49,7,1,1130108.0,90.89,5680000,1
24,3,17.51,7,1,1130108.0,126.55,6510000,1
24,3,17.81,7,1,1130108.0,128.1,6670000,1
24,3,17.81,7,1,1130108.0,128.1,6650000,1
24,3,17.81,7,1,1130108.0,128.1,6780000,1
24,3,17.81,7,1,1130108.0,128.1,6950000,1
24,3,17.81,7,1,1130108.0,128.1,7470000,1
24,3,17.81,7,1,1130108.0,128.1,7200000,1
9,2,34.64,24,2,710528.0,92.51,4800000,0
24,2,8.38,8,1,831216.0,99.52,5000000,1
24,2,41.1,24,2,701103.0,161.18,5500000,0
24,2,52.98,12,4,620410.0,78.75,7900000,0
24,3,23.68,7,1,1130108.0,158.73,9000000,1
24,3,23.68,7,1,1130108.0,158.73,9500000,1
24,2,2.17,15,1,800111.0,36.35,2300000,1
24,3,23.18,7,1,1130108.0,156.04,8030000,1
24,3,23.68,7,1,1130108.0,158.73,8100000,1
24,3,7.47,17,1,840107.0,122.36,7000000,1
24,3,23.81,7,1,1130108.0,159.43,8450000,1
24,3,24.5,24,3,1111212.0,108.74,11500000,1
24,3,28.44,2,3,870220.0,196.99,13500000,1
9,2,90.0,23,4,940110.0,231.62,21500000,0
9,2,35.75,5,1,881021.0,145.71,8000000,1
24,2,5.39,6,1,930712.0,52.04,5000000,1
24,3,21.65,26,3,830120.0,119.1,8500000,1
24,2,90.93,23,4,1060914.0,189.97,24600000,0
9,2,94.0,12,4,840907.0,136.87,10000000,0
24,2,81.1,23,4,1091105.0,188.59,16680000,0
24,2,10.12,4,1,830909.0,119.41,7120000,1
9,2,48.2,24,2,701218.0,149.67,6000000,0
9,2,37.16,24,2,701126.0,131.5,4150000,0
24,3,4.27,6,1,970229.0,73.29,4480000,1
9,3,40.82,24,3,1120721.0,129.06,12000000,1
24,3,23.94,5,1,1071108.0,122.19,11500000,1
9,3,15.43,6,1,1060531.0,141.01,11250000,1
9,2,4.96,26,3,791024.0,33.17,1000000,1
24,2,149.0,12,4,681218.0,134.78,21200000,0
24,2,104.53,12,4,630826.0,122.78,5300000,0
24,3,28.15,2,3,810828.0,180.97,11750000,1
24,3,24.24,5,1,1070319.0,119.33,12200000,1
24,2,22.48,4,1,730118.0,98.85,5800000,1
24,3,49.85,26,3,1080213.0,198.87,20700000,1
24,2,43.0,12,4,600423.0,49.01,6800000,0
9,2,98.0,23,4,780524.0,345.09,10000000,0
24,3,23.68,2,3,1121013.0,160.05,16890000,1
24,2,137.0,12,4,740514.0,130.43,8200000,0
24,2,18.22,15,1,790917.0,230.38,9020000,1
24,2,16.66,24,2,790212.0,60.63,3400000,0
24,2,31.52,24,2,721216.0,109.87,4900000,0
24,2,90.76,23,4,870413.0,259.5,22500000,0
24,2,5.92,6,1,930712.0,60.49,5500000,1
24,3,21.07,7,1,830825.0,170.6,12120000,1
24,2,104.5,12,4,740320.0,125.56,14000000,0
24,2,16.15,26,3,740320.0,100.97,5790000,1
9,2,88.0,22,4,791015.0,192.95,9000000,0
9,3,33.01,5,1,881021.0,136.3,7500000,1
9,2,51.0,12,4,620630.0,66.73,7500000,0
24,2,136.7,22,4,701202.0,282.97,17500000,0
9,3,24.01,6,1,1110324.0,153.57,15720000,1
24,2,4.88,15,1,800111.0,81.2,5380000,1
24,2,30.59,4,1,881116.0,162.92,11300000,1
9,2,19.49,24,2,710201.0,73.49,2600000,0
24,2,56.0,12,4,680205.0,80.19,5000000,0
24,2,6.06,24,2,781114.0,32.77,1580000,0
9,2,34.1,24,2,720422.0,93.25,12000000,0
9,3,18.46,7,1,840812.0,164.62,7500000,1
24,3,20.22,5,1,811007.0,185.71,12800000,1
24,2,11.93,2,3,831024.0,84.2,7000000,1
9,2,79.0,23,2,640603.0,108.33,3580000,0
9,2,31.04,24,2,711129.0,93.71,4700000,0
24,2,62.0,12,4,660307.0,89.05,2500000,0
9,2,41.0,24,2,720422.0,94.07,5000000,0
24,2,81.0,23,4,1080620.0,242.39,36580000,0
9,3,12.36,2,3,850930.0,114.44,7960000,1
24,2,12.72,8,1,851005.0,121.91,8300000,1
9,3,35.12,7,1,1120223.0,146.54,12750000,1
9,3,35.12,7,1,1120223.0,146.47,13300000,1
9,2,113.0,23,4,830321.0,296.31,26800000,0
24,3,3.2,6,1,970229.0,61.6,4230000,1
9,3,19.0,7,1,840812.0,163.5,6800000,1
9,2,5.86,25,3,790412.0,27.62,1300000,1
24,2,53.54,12,4,630701.0,87.14,12000000,0
24,2,77.33,24,4,930430.0,207.79,19500000,0
24,3,72.86,23,4,881108.0,265.22,19600000,0
24,2,7.48,26,3,791017.0,39.43,486913,1
24,3,19.73,2,3,1121013.0,138.37,14090000,1
9,2,4.96,26,3,791024.0,34.92,1000000,1
9,2,4.96,26,3,791024.0,36.93,1000000,1
9,2,72.82,22,4,800225.0,183.88,11900000,0
24,2,88.0,22,4,700328.0,198.54,12000000,0
24,3,24.0,6,1,1120329.0,172.44,17880000,1
9,2,98.86,24,4,900607.0,263.15,3800000,0
24,2,215.86,12,4,610410.0,197.6,27880000,0
9,2,79.0,23,4,731218.0,186.23,13100000,0
24,2,20.1,25,3,840502.0,97.0,6000000,1
24,2,67.0,23,4,750818.0,156.55,16800000,0
24,2,8.71,24,3,791218.0,26.85,1000000,1
24,2,35.18,24,3,770211.0,133.66,6050000,1
24,3,34.01,3,1,1060807.0,214.91,13500000,1
24,2,117.95,23,4,880326.0,273.81,20680000,0
9,2,33.74,24,2,710528.0,92.51,5700000,0
9,2,70.14,12,4,580910.0,84.88,3800000,0
9,3,31.46,6,1,1110324.0,222.29,21500000,1
9,3,24.06,6,1,1110324.0,151.27,15000000,1
24,3,61.84,3,1,1120822.0,340.89,28880000,1
24,2,133.0,24,4,850710.0,401.65,33000000,0
24,3,5.7,6,1,930712.0,86.06,8200000,1
24,2,87.64,24,4,920310.0,220.92,19200000,0
9,3,36.04,5,1,881021.0,146.12,8300000,1
9,2,21.03,26,3,720204.0,109.65,4800000,1
9,2,48.77,24,2,711210.0,104.15,5030000,0
24,3,46.59,4,1,1021023.0,268.91,23175000,1
24,2,95.62,24,4,861022.0,277.49,23500000,0
24,2,105.66,12,4,630815.0,163.8,14050000,0
24,2,1262.0,23,4,900611.0,2576.65,309280000,0
9,3,63.32,23,2,820415.0,125.41,7000000,0
24,2,10.3,7,1,830825.0,78.6,5200000,1
24,3,34.82,24,3,1121018.0,115.4,12350000,1
24,3,34.82,24,3,1121018.0,115.4,12200000,1
9,3,24.3,8,1,841214.0,185.61,10000000,1
9,3,35.75,5,1,881021.0,148.84,7850000,1
24,2,27.75,24,2,710223.0,101.25,4450000,0
9,2,69.71,12,4,690423.0,87.88,7200000,0
24,2,32.91,24,3,881116.0,131.48,8600000,1
24,3,98.48,22,4,1020606.0,183.78,18000000,0
24,2,2.17,15,1,800111.0,35.24,2580000,1
24,3,12.52,13,1,841106.0,172.47,11500000,1
24,2,76.0,12,4,620510.0,114.4,9500000,0
24,2,99.1,23,4,880104.0,275.26,4940000,0
9,2,26.23,24,2,710904.0,83.93,2500000,0
24,2,19.29,26,3,1080226.0,73.45,7000000,1
24,2,17.74,7,1,1130108.0,92.22,5720000,1
24,2,27.3,24,2,770817.0,112.79,7700000,0
24,3,18.57,28,3,830909.0,132.94,1859605,1
24,2,92.81,23,4,940203.0,244.27,19800000,0
24,3,27.29,28,3,830625.0,214.21,2181460,1
24,2,29.1,24,2,690726.0,114.99,5200000,0
9,3,20.93,26,3,790804.0,107.7,6520000,1
9,2,67.62,23,4,950712.0,194.62,11500000,0
9,2,230.17,1,4,600703.0,117.49,15500000,0
24,2,12.75,26,3,720908.0,40.78,2750000,1
9,2,42.0,12,4,600923.0,77.55,5880000,0
24,3,19.47,26,3,830331.0,103.25,7200000,1
9,2,296.0,12,4,660603.0,155.99,37000000,0
9,3,27.82,7,1,1120223.0,120.65,10160000,1
24,3,36.52,2,3,880312.0,156.31,12000000,1
24,2,67.51,22,4,760623.0,201.26,12200000,0
24,2,65.0,12,4,621030.0,62.98,3880000,0
24,2,53.77,12,4,650920.0,78.76,13500000,0
9,3,34.21,7,1,1120223.0,143.87,13500000,1
9,2,90.0,12,4,750612.0,142.1,11600000,0
24,3,23.56,5,1,1120522.0,169.02,18280000,1
24,3,29.5,2,3,1121013.0,190.05,21280000,1
24,3,23.27,2,3,1121013.0,158.81,16930000,1
24,2,84.0,12,4,600107.0,83.43,7000000,0
9,2,32.0,24,2,710824.0,92.32,3200000,0
9,3,20.68,7,1,1070619.0,108.94,8250000,1
24,3,15.6,28,3,831107.0,137.73,9480000,1
24,3,19.12,5,1,1120522.0,127.03,14750000,1
24,2,18.45,24,2,681214.0,60.08,4600000,0
24,3,61.84,3,1,1120822.0,327.93,28820000,1
24,3,24.63,25,3,820310.0,115.66,5000000,1
24,2,24.15,26,3,830216.0,126.96,6500000,1
9,2,85.0,22,4,781211.0,239.91,9000000,0
9,2,85.0,22,4,781211.0,240.36,9000000,0
24,3,34.97,6,1,991213.0,332.94,24500000,1
24,2,112.16,23,4,1090914.0,281.8,32200000,0
24,2,74.38,12,4,571130.0,119.26,13500000,0
24,2,75.02,23,4,1110526.0,229.26,30500000,0
24,3,23.56,27,3,861015.0,163.65,8950000,1
24,2,16.71,26,3,740427.0,91.86,4500000,1
24,3,7.29,17,1,840107.0,154.7,7680000,1
24,2,12.88,6,1,880802.0,68.15,5360000,1
24,3,17.43,5,1,830201.0,123.72,7880000,1
24,3,20.79,28,3,831111.0,144.75,11250000,1
24,2,79.92,12,4,730315.0,116.78,9500000,0
24,3,31.65,7,1,1061031.0,184.66,18880000,1
24,2,103.09,12,4,761005.0,123.45,19800000,0
24,2,133.36,23,4,1100125.0,307.15,50600000,0
24,2,181.96,12,4,631224.0,173.48,8500000,0
24,2,104.78,23,4,1021230.0,243.47,26500000,0
24,2,12.45,10,1,850209.0,161.97,14000000,1
24,3,19.07,28,3,870720.0,164.43,9960000,1
9,2,34.04,24,2,710614.0,91.93,2850000,0
24,2,55.88,12,4,630911.0,84.0,7300000,0
24,2,12.99,27,3,890202.0,72.71,5600000,1
9,3,19.85,6,1,1061101.0,128.93,9900000,1
9,2,115.0,22,4,640807.0,226.14,13000000,0
24,3,29.91,2,3,1121013.0,192.23,21600000,1
24,3,28.67,2,3,1121013.0,220.46,22020000,1
24,3,22.64,2,3,1121013.0,155.43,15810000,1
24,3,11.72,6,1,990507.0,124.43,11380000,1
24,3,3.84,6,1,970229.0,66.64,4500000,1
24,3,11.83,6,1,1120329.0,84.0,9000000,1
9,3,35.77,5,1,881021.0,146.47,7700000,1
24,2,68.0,22,4,711122.0,161.06,3840300,0
24,3,13.34,10,1,850209.0,157.82,7000000,1
24,3,90.18,19,1,1041029.0,677.67,78000000,1
24,3,13.69,6,1,871218.0,92.22,6050000,1
24,3,36.15,27,3,1121121.0,155.37,13460000,1
24,3,41.92,24,2,771224.0,137.41,10650000,0
24,2,68.0,22,4,640508.0,146.25,15000000,0
24,3,12.15,10,1,850209.0,143.42,9250000,1
24,3,21.8,24,3,851204.0,99.18,5850000,1
9,2,89.0,12,4,691029.0,90.3,3900000,0
9,2,54.44,12,4,621231.0,77.04,9000000,0
24,3,31.85,7,1,1061031.0,186.94,19800000,1
24,3,16.37,8,1,831216.0,195.1,11200000,1
24,3,14.26,25,3,811012.0,91.45,7880000,1
9,2,207.0,12,4,691121.0,99.0,10800000,0
24,2,89.0,23,4,761209.0,234.98,26700000,0
24,2,2.6,13,1,841106.0,34.34,2500000,1
24,3,25.13,2,3,1121013.0,168.13,18260000,1
24,3,22.64,2,3,1121013.0,154.33,15680000,1
24,2,34.51,24,2,721121.0,96.23,5950000,0
24,3,28.46,2,3,1121013.0,186.14,20250000,1
24,2,6.74,24,2,791201.0,19.58,1180000,0
24,2,75.0,12,4,680109.0,94.06,11300000,0
9,2,25.35,24,2,701229.0,90.73,2550000,0
9,2,24.63,24,2,700203.0,78.9,2520000,0
9,3,35.75,5,1,881021.0,146.96,6400000,1
9,2,101.0,23,4,700715.0,264.24,18000000,0
24,2,73.03,23,4,991214.0,201.33,20000000,0
24,3,3.9,4,1,880805.0,49.35,4060000,1
24,2,40.13,24,2,780310.0,145.12,5900000,0
24,2,49.63,23,2,690930.0,126.49,5000000,0
24,3,26.06,28,3,880706.0,171.84,13000000,1
9,2,66.0,1,4,591024.0,58.7,5200000,0
9,2,99.0,22,4,830530.0,188.74,8000000,0
9,2,68.38,22,4,810711.0,181.22,8100000,0
24,2,89.43,23,4,790104.0,173.86,18000000,0
24,2,3.83,8,1,850203.0,39.49,3250000,1
24,2,30.6,24,2,770120.0,144.88,2200000,0
24,3,22.68,26,3,1051114.0,115.92,11900000,1
24,3,25.6,28,3,880706.0,167.94,11500000,1
24,2,13.46,26,3,780425.0,83.71,6800000,1
9,2,85.0,22,4,720905.0,170.3,6000000,0
9,3,35.12,7,1,1120223.0,146.65,13450000,1
9,2,42.5,23,2,670509.0,76.48,3750000,0
24,2,30.63,26,3,690522.0,89.48,8080000,1
9,2,25.73,8,1,850327.0,186.75,10000000,1
9,2,5.86,25,3,790412.0,27.62,1600000,1
9,2,82.0,23,4,690212.0,229.6,10000000,0
9,2,20.03,24,3,780613.0,108.37,3700000,1
24,3,3.2,6,1,970229.0,59.99,4000000,1
24,2,25.75,24,2,730111.0,100.11,4000000,0
24,3,21.8,26,3,781014.0,127.39,8200000,1
24,3,23.9,4,1,881116.0,129.62,11500000,1
24,3,7.32,18,1,840106.0,132.58,8060000,1
24,2,25.9,24,2,730627.0,99.69,3700000,0
24,2,108.29,23,4,1120619.0,267.99,32000000,0
24,2,64.0,12,4,630923.0,90.27,7600000,0
24,2,68.23,23,4,920627.0,167.82,18360000,0
9,2,125.0,12,4,691029.0,110.36,5900000,0
24,2,32.82,24,2,691226.0,110.08,5200000,0
24,2,34.53,24,2,731011.0,134.23,4800000,0
9,2,1000.0,12,4,690728.0,706.07,73205000,0
9,2,81.0,22,4,670711.0,148.48,3086600,0
24,2,90.43,23,4,790104.0,174.42,18000000,0
24,2,12.4,27,3,810914.0,107.9,5800000,1
9,3,27.05,7,1,1060905.0,150.15,9600000,1
24,3,17.45,7,1,851004.0,160.4,9500000,1
9,2,109.37,12,4,760610.0,147.9,10000000,0
9,2,43.64,24,2,711129.0,93.71,3880000,0
9,3,27.58,7,1,1060905.0,151.33,9580000,1
24,2,2.23,4,1,810813.0,25.47,2350000,1
24,2,87.88,23,4,960606.0,218.35,21880000,0
24,3,12.22,25,3,791229.0,59.16,4300000,1
24,2,68.0,12,4,620409.0,88.49,8950000,0
24,3,18.29,6,1,1120329.0,122.81,12340000,1
24,3,30.75,5,1,1071108.0,154.35,15000000,1
24,3,41.34,24,2,790625.0,171.05,13200000,0
24,3,9.79,8,1,820609.0,135.69,7000000,1
9,2,87.0,12,4,680518.0,83.46,8180000,0
9,2,38.25,24,2,720820.0,93.23,3900000,0
24,2,21.04,26,3,810702.0,110.71,6400000,1
24,2,33.31,24,2,721118.0,95.24,3700000,0
24,3,13.75,6,1,960906.0,154.05,15880000,1
24,2,21.46,26,3,690904.0,113.62,4850000,1
9,2,77.0,23,4,861216.0,196.38,15500000,0
9,2,63.8,24,2,710628.0,131.96,6830000,0
24,2,28.08,26,3,690522.0,75.3,3200000,1
9,3,40.82,24,3,1120721.0,129.06,10300000,1
24,2,25.68,26,3,690522.0,75.3,6000000,1
24,3,25.1,27,3,850727.0,160.67,11560000,1
24,2,19.44,26,3,801015.0,113.37,7120000,1
24,3,41.62,3,1,1060807.0,209.14,18800000,1
9,2,74.78,12,4,671125.0,81.32,5300000,0
24,2,82.48,12,4,650920.0,120.34,9500000,0
24,2,31.79,24,2,740612.0,107.47,8880000,0
9,2,36.2,24,2,731017.0,122.84,4700000,0
24,2,4.76,25,3,791226.0,28.19,1650000,1
9,2,36.5,24,2,720422.0,94.07,4380000,0
9,2,13.78,7,1,1070619.0,84.85,7200000,1
24,2,67.0,1,4,450000.0,38.15,3500000,0
24,2,65.0,12,4,690604.0,87.58,7590000,0
9,2,98.13,23,4,1101122.0,237.5,24000000,0
24,2,82.0,22,4,751205.0,161.21,16680000,0
24,3,27.58,6,1,1120329.0,193.1,19880000,1
24,2,34.08,24,2,710218.0,95.16,5700000,0
9,2,78.1,22,4,1120601.0,167.77,14500000,0
9,2,78.0,22,4,1120601.0,170.82,14500000,0
24,3,8.25,27,3,830901.0,54.26,3850000,1
9,3,24.88,6,1,1110324.0,155.39,15300000,1
24,2,30.37,24,2,731219.0,112.09,6800000,0
24,3,17.43,5,1,830201.0,128.33,7800000,1
24,2,6.46,25,3,790821.0,33.04,2100000,1
9,2,69.15,23,4,1000322.0,166.45,13980000,0
9,2,37.2,24,2,720422.0,94.07,2900000,0
24,2,26.1,24,2,831005.0,89.43,4000000,0
9,2,47.04,12,4,630814.0,90.05,6200000,0
24,2,28.06,26,3,690522.0,74.61,4350000,1
24,3,18.11,6,1,990507.0,204.81,17800000,1
24,2,132.93,1,4,560201.0,78.19,17500000,0
24,2,4.22,25,3,800204.0,21.68,1590000,1
24,2,12.32,4,1,800708.0,127.37,7500000,1
24,3,34.71,4,1,1021023.0,188.82,23000000,1
9,2,90.0,22,4,690115.0,208.04,17700000,0
9,2,116.69,24,4,970214.0,352.34,28000000,0
24,2,164.0,23,4,850109.0,328.85,27500000,0
24,3,23.06,2,3,1121013.0,157.79,16980000,1
24,3,16.83,2,3,1121013.0,124.77,13140000,1
24,3,25.34,2,3,1121013.0,167.8,18360000,1
24,3,23.68,2,3,1121013.0,160.05,17050000,1
24,2,22.64,2,3,1121013.0,120.02,13990000,1
24,3,22.64,2,3,1121013.0,156.73,15700000,1
24,3,28.46,2,3,1121013.0,186.14,20580000,1
9,3,41.96,7,1,1120223.0,178.8,16750000,1
9,2,6.87,25,3,800124.0,37.41,2100000,1
24,3,15.85,25,3,810514.0,76.54,5000000,1
24,3,16.74,7,1,851004.0,155.43,9500000,1
9,3,18.45,7,1,1130205.0,104.22,5730000,1
24,3,21.12,5,1,951122.0,104.96,9580000,1
9,3,24.74,7,1,1100114.0,158.81,6550000,1
24,2,62.0,12,4,660307.0,88.59,7350000,0
9,3,34.6,7,1,1130205.0,181.72,10390000,1
24,2,70.0,23,4,780906.0,225.8,21500000,0
24,3,16.42,28,3,880401.0,109.59,11300000,1
9,2,80.8,12,4,680227.0,98.48,10580000,0
24,2,14.67,25,3,820515.0,71.82,4500000,1
9,3,26.91,7,1,1130205.0,145.15,8810000,1
24,2,23.32,25,3,830412.0,105.26,7300000,1
24,2,16.64,26,3,820204.0,93.26,6200000,1
24,3,23.62,27,3,820626.0,148.62,12000000,1
9,2,123.17,12,4,781003.0,120.98,7700000,0
24,3,33.91,24,3,1070212.0,116.76,11000000,1
24,2,120.29,12,4,730503.0,79.3,15380000,0
9,2,8.97,26,3,831029.0,59.17,3330000,1
24,3,21.39,5,1,1120522.0,140.19,16200000,1
24,2,65.97,12,4,650920.0,103.61,5000000,0
24,2,22.75,4,1,870919.0,112.45,7300000,1
24,2,93.0,12,4,630705.0,130.25,6660000,0
24,3,11.83,6,1,1120329.0,84.0,9400000,1
9,3,17.92,7,1,840812.0,157.45,7920000,1
9,3,24.74,7,1,1100114.0,158.86,10150000,1
9,2,24.7,24,2,780512.0,92.67,4980000,0
9,2,12.01,6,1,1110324.0,73.72,8000000,1
9,2,12.94,26,3,701226.0,101.11,6000000,1
24,2,12.01,25,3,791226.0,72.96,4659012,1
9,3,26.04,7,1,1070619.0,146.83,10050000,1
9,2,82.0,23,4,710421.0,239.9,12500000,0
24,2,2.47,4,1,810813.0,30.95,2650000,1
24,2,34.71,24,2,690128.0,108.77,3700000,0
9,2,24.1,24,2,731019.0,81.88,5800000,0
24,2,18.18,24,2,701023.0,73.71,4200000,0
24,2,152.0,12,4,680517.0,87.58,14380000,0
24,3,10.19,6,1,960906.0,120.58,10300000,1
9,2,5.47,27,3,810319.0,39.2,1300000,1
24,2,76.52,23,4,1120828.0,130.84,13800000,0
24,2,64.06,23,4,1120828.0,140.34,13300000,0
24,2,64.18,23,4,1120828.0,140.34,12700000,0
24,2,65.2,23,4,1120828.0,142.0,12750000,0
24,2,69.42,23,4,1120828.0,140.17,13700000,0
24,2,54.27,23,4,1120828.0,138.23,12900000,0
24,2,54.15,23,4,1120828.0,138.23,12830000,0
24,2,54.73,23,4,1120828.0,139.94,12730000,0
24,2,38.0,12,4,580119.0,68.88,6500000,0
24,2,163.0,22,4,880519.0,242.15,20000000,0
24,2,69.45,23,2,740627.0,180.57,8860000,0
24,3,29.52,27,3,1121121.0,132.71,11000000,1
9,2,97.66,23,4,1120208.0,163.6,21680000,0
24,2,165.74,24,4,930812.0,461.32,38800000,0
24,3,29.52,27,3,1121121.0,132.71,11100000,1
24,3,36.15,27,3,1121121.0,155.37,12870000,1
